1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,33,33,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,33,33,33,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,33,33,33,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,33,33,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,33,33,33,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,33,33,33,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,33,33,1,1,1,1,1,1,1
1,2,4,1,2,4,1,6,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,33,6,33,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,6,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,33,6,33,1,1,1,1,1,1,1,1
1,3,4,1,3,4,1,6,4,1,3,4,1,0,4,1,3,4,1,3,4,1,3,4,1,3,4,1,1,33,6,1,1,1,1,1,1,1,1,1
1,2,6,6,6,4,1,6,4,1,2,4,1,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,33,33,6,1,1,1,1,1,1,1,1,1
1,2,6,6,6,6,6,6,6,6,6,6,6,0,4,1,2,4,1,2,4,1,2,4,1,2,4,1,33,1,6,1,1,1,1,1,1,1,1,1
1,2,6,6,6,4,1,2,4,1,2,4,6,0,4,1,2,4,1,2,4,1,2,4,1,2,4,33,33,1,6,1,1,1,1,1,1,1,1,1
1,2,6,6,6,4,1,2,4,1,2,4,6,0,4,1,2,4,1,2,4,1,2,4,6,6,6,27,27,6,6,6,6,6,6,6,6,6,6,6
1,2,4,1,2,4,1,2,4,1,2,4,6,0,4,1,2,4,1,2,4,1,2,4,6,6,6,27,27,6,6,6,6,6,6,6,6,6,6,6
1,2,4,1,2,4,1,2,4,1,2,4,6,2,4,1,2,4,1,2,4,1,2,4,6,2,4,33,33,1,1,1,6,6,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,6,0,4,1,2,4,1,2,4,1,2,4,6,2,33,33,1,1,1,1,6,6,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,6,2,33,33,33,33,33,33,4,1,2,4,6,2,33,1,1,1,1,1,6,6,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,6,1,33,33,33,33,33,33,33,33,33,33,27,33,33,1,1,1,1,1,6,6,1,1,1,1,1,1
1,2,4,1,2,4,1,2,6,6,6,6,6,6,6,6,6,6,1,33,33,33,33,33,27,33,33,1,1,1,1,1,6,6,6,6,6,6,1,1
1,2,4,1,2,4,1,2,6,1,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2,4,1,1,1,1,1,1,1,1,1,1,6,1,1
1,2,4,4,4,4,4,4,6,4,4,4,4,4,4,6,6,6,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,6,1,1
1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1
1,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,6,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,4,1,2,4,1,6,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,3,4,1,3,4,1,6,4,1,3,4,1,3,4,1,3,4,1,3,4,1,3,4,1,3,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,6,6,6,4,1,6,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
1,2,6,6,6,6,6,6,6,6,6,6,6,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,1,1,6,1,1,1,1,1,1,1,1,1
